post_text,label
does increased awareness lessen obesity  httpstcocoinjsdjp,1
 myths of compasssion httpstcocmnocbpw,1
recovery depends on hope httpstcozmdjai,1
grants for new mental health clinics mentalhealth httpstcoejdncbpi,1
is it toxic to describe mental illness as permanent mentalillness httpstcoqryywpatsn,1
a history of bisexuality httpstcohnmirhxhg,1
embracing gods transgender people httpstcoljghgxcijb,1
same sex women spend more time with children httpstcopldranuzl,1
do take it out on the children httpstcooueekebc,1
mental illness is not invisible counseling httpstcozhaantxl,1
how to calm anxiety httpstcoaemglzm,1
smoking and drinking after pregnancy httpstcororssvnlq,1
treat mental illness the same at physical illness mentalillnes httpstcopwuoizxpv,1
borderline personality disorder and wounding httpstcopgaiwexo,1
access to mental health varies from state to state mentalhealth httpstcodqrjmwcntz,1
young black and depressed httpstconuxlbnybx,1
the myth of addiction httpstcoocoqtbd,1
public housing drug testing httpstcodxufiuuv,1
how much does a hangover cost alcoholism httpstcoflzlmpnwl,1
tips for bipolar disorder httpstcohdywey,1
signs your teen may be using drugs httpstcoovtfqlbuh,1
how to maximize mental health coverage mentalhealth httpstcozguqkpgkk,1
what is child sex abuse httpstcooatlgqcv,1
how to benefit from mental health first aid course mentalhealth httpstcofspaxhugp,1
shortage of psychiatrist in some jails httpstcovklwxsdlc,1
different signs in teen and adult depression httpstcotihqyrivst,1
weed not a gateway drug httpstcojqzoxgifsa,1
youth mental health an election issue mentalhealth httpstcovwfvcdfa,1
conversion therapy banned by obama administration httpstcomeikocfywb,1
training has prevented suicides httpstcoryvqso,1
what is biophobia httpstcobdwfbban,1
be safe awareness httpstcozeihdnxgpo,1
many struggle with tardiness and absenteeism,1
some people find themselves turning to colleagues to vent their frustrations,1
how do you manage the stress at your job,1
are you afraid of commitment relationships httpstcoxptjkupup,1
having gratitude has definitely improved our overall mood,1
all men arent dogs truth httpstcozjyyqvfzan,1
we focus on sending out positive impressions so that we can receive the same,1
we were just experimenting as teens in our s drinking made things unmanageable recovery httpstcoifvvksmp,1
our goal today is to connect with providers that teach mindfulness across the world,1
acknowledging your own strengths can help to raise your self esteem confidence,1
how does maintaining good fitness help you emotionally awareness httpstcozelqrbnt,1
we usually tend to rely on those we trust for support,1
we learned while doing the work we are as sick as our resentments,1
next time notice your feelings when someone smiles at you mindfulness httptcoxliryfht,1
the way to shine our brightest today is to share the love and peace that weve come to know through awareness,1
we intend on helping trauma and addiction survivors live lives worth living,1
what advice would you give your younger self if you could awareness httptcobmignbml,1
we imagine that our book will be ready in the next couple of months excited,1
one thing we love about our lives is that we come into work everyday looking forward to help someone,1
if he could only see how youve grown loss httptcowqmqobyiz,1
some feel less restricted when they work for themselves as opposed to working for others entrepreneurship,1
its very supportive and encouraging to hear that our ideas have value and that our dreams are possible,1
early on we remember taking things one minute at a time na aa httptcoiixwrytkp,1
what would your life be like with less anxiety,1
what would your life be like with less anxiety,1
is anxiety a delusion httptcoxeqkjfaw,1
who do you think has a high risk of mental health problems mentalhealth,1
higher risk of mental health problems for gays httptconokgvamc,1
how can you improve your parenting,1
are you an ocd parent httptcomksqoeufab,1
what is helicopter parenting are you a helicopter parent,1
helicopter parenting ruining generation httptcoykfrudgd,1
how often do you drive while sleepy counseling,1
many young people drive sleepy counseling httptconpmgfmggvt,1
do you have difficulty with your child at mealtime,1
autism and mealtime httptcorgvrbthx,1
can you talk openly to your man about his parenting skills,1
yoga can improve parenting httptcorqkmvjzonj,1
do you suspect any men currently in your life of being depressed,1
how many times have you been married marriage,1
why remarriages fail and how to avoid it marriage httptcolpprzjkk,1
do you think you or your child is addicted to the smart phone,1
children becoming hunchbacks due to smart phone addiction httptconhuozgfhgz,1
have you ever experienced body image issues,1
how to create a positive body image httptcoaysmdoiz,1
have you ever witnessed a child with anger problems,1
are you concerned individuals residing in residential care facilities abuse,1
disabled are dying in residential care facilities httptcoymmgmklry,1
how often do you take a mental health day from work mentalhealth selfcare,1
taking a sick day when youre well mentalhealth httptcodpnjwxyq,1
how do your manage your anger,1
inner rage anger httptcomkxmkzhbw,1
do you have any tips for parenting children with adhd,1
parenting children with adhd httptcoywaqcnr,1
claims of hospital bullying httptconhxqjqk,1
surviving a suicide attempt httptcoopytfbyg,1
bipolar not a choice httptcooqtriuwl,1
husband commits suicide weeks after being diagnosed bipolar httptcoiukuxfcq,1
women face abuse online httptcoyekamnpbqc,1
emotional journey of weaning a baby breastfeeding httptcowrfdmosny,1
what does it mean to be latino httptcoomnmdlul,1
addicted to online fundraisers httptcoqugltwwmis,1
have you ever lost interest in something depression,1
loss of interest depression httptcokwfpkkhjo,1
have you ever checked the sex offender registry for perpetrators in your neighborhood,1
how to protect your child from a pedophile httptcorwreberft,1
did your mother drink alcohol during her pregnancy,1
should women drink alcohol during pregnancy httptcocjmofxres,1
how do trauma victims because survivors,1
information for trauma survivors httptcokkmhtvvsa,1
how do racing thoughts impact your life,1
how to stop racing thoughts httptcohgddhu,1
what have your children inherited from you,1
how children inherit our anxiety httptcoqlskcy,1
do you know trauma survivors that have selfmedicated their symptoms with street drugs,1
trauma and substance abuse httptcoiwakirw,1
do you have any sleeping problems,1
do you have adult adhd,1
got adult adhd httptcoopvwpzfjg,1
do you know anyone women who have experienced postpartum depression,1
postpartum affects more women than we think httptcobkzbtdktq,1
have you ever suspected child abuse and notified cps,1
types of child abuse httptcojhnybefl,1
do you know a depressed teen,1
therapy boosts teens at risk for depression httptcomqntdfo,1
have you very had doubts about a particular diagnosis,1
is adhd real httptcofexpgcejj,1
have you ever felt sad after sex,1
sad after sex httptcoynfzpgpys,1
would you see your favorite celebrity different if he or she had a mental illness,1
celebrities diagnosed with mentalillness httptcoswobwhat,1
have you ever seen bruising on arms that may be from self harm,1
emotional abuse and self harm httptcowjpncldc,1
do you have trouble getting through to your teen,1
getting through to teens httptcokxagnzgy,1
have you ever had a mental health check up mentalhealth,1
free mental health check ups at library mentalhealth httptcontlvvx,1
how common is bed wetting in your household parenting,1
does your child wet the bed httptcoclzumwfpfr,1
have you come across children that have been abused,1
effects of verbal abuse on children httptcotybrwfaf,1
what do you think about gay conversion methods,1
disturbing gay conversion methods httptcovafoxjrza,1
have you every visited someone at a rehab,1
things to know about when going to rehab addiction httptcobakuvav,1
have you witnessed someone being bullied because of their religion,1
kids who wear turbans are being bullied httptcodvtgrrhis,1
do you know someone who may be depressed,1
depression sucks httptcomgzvlxxeep,1
how to let go of anger httptcobsjftpex,1
help for loved ones of those who committed suicide httptcooirxbokctw,1
schizophrenia possibly a combination of other disorders httptconqwsots,1
teens smoking less cigarettes and more pot cannabis marijuana httptcoioqgtijq,1
are you a worrier anxiety httptcomxdzacxy,1
is there a link between brain size and iq httptcoasjxcxwv,1
emotional abuse just as harmful httptcogklghntel,1
how to let go of someone that treats you bad lettinggo rejection httptcobbbrcmh,1
can mindfulness help you quit smoking httptcoojijsr,1
chronic pain addiction httptcokonxfhc,1
support groups for parents of children with adhd httptcotxkjbtler,1
suicide in the african american community httptcozfayukis,1
heroin use on the rise httptcoaienljh,1
is your child well disciplined httptcofnvpaala,1
does positive thinking improve your mental health httptcobfinhhciqh,1
bipolar spouse survival strategies httptcoqrebziddw,1
self compassion and well being httptcotkxdlndywq,1
do you know if you have depression httptcoccsqajpz,1
few options for violent mentally ill youth in iowa httptcongdwvkv,1
what has kept you from getting mental health services httptcocrrsqmpv,1
recognizing signs of anxiety httptcowsmdqqpuys,1
quality mental health service httptcohjflduplks,1
how i finally healed depression httptcoyczmkxzpgs,1
what do you know about pathological liars httptcobpdqjpup,1
ways to recharge your batteries exahaustion selfcare httptcobfgspwz,1
violence mental illness and anger httptcofnskkb,1
ocd much more than being neat httptcoosdczvuh,1
what race has to do with breast cancer httptcoxshdafgby,1
 genes unlock potential for treatment of schizophrenia httptcommdaigjyid,1
anorexia linked to abuse httptcodejeqbnd,1
depression as pain httptcokwtbnkux,1
why children with mental illness are sometimes abused httptcogejugvgl,1
parents guide to mental illness parenting httptcoegtqzioio,1
im not a mess  can i still get therapy httptcodmyxbxsrw,1
do you think your child is depressed httptcojunfdgvl,1
counseling helps anxiety httptcoimxgcvzal,1
 ways to stress less httptcohxcmqjzqqg,1
mental illness and south asian men httptcoptvjyfwwp,1
showing respect to those with mental illness httptcocwhnulzxv,1
 symptoms of depression httptcouhmdqpzv,1
why blame school shootings on autism httptcoavljhqntr,1
the  states of mind mindfulness httptcoysbkahs,1
older women still enjoy sex too httptcofcejzztzz,1
how can you earn back the trust that you once had with your spouse relationships,1
does self pity make others want to be around you relationships,1
what are the different ways that you express your love to others relationships httptcolyboprq,1
